difficulty,common,person,trial,id,x,y,class
hard,B,1,4,7,0.30398354,0.0011392,B
hard,B,1,4,8,-0.39066359,-0.36669087,B
hard,B,1,4,9,0.18438156,-0.39068561,B
hard,B,1,4,10,-0.28254976,-0.4112559,B
hard,B,1,4,11,0.08366727,-0.01594336,B
hard,B,1,4,12,-0.29766987,0.21278442,B
hard,B,1,4,13,-0.20412727,-0.04511587,B
hard,B,1,4,14,0.31534964,0.19759292,B
hard,B,1,4,15,0.1128428,-0.37974218,B
hard,B,1,4,16,-0.19602283,-0.19464886,B
hard,B,1,4,17,0.21859193,0.1995558,B
hard,B,1,4,18,-0.21344688,-0.43667425,B
hard,B,1,4,19,-0.38332084,0.40375524,B
hard,B,1,4,20,0.30035421,-0.41758123,B
hard,B,1,5,1,-0.08870736,-0.17573444,A
hard,B,1,5,2,-0.40832308,0.21731585,A
hard,B,1,5,3,0.19875045,-0.01108062,A
hard,B,1,5,4,0.28955369,0.01917507,A
hard,B,1,5,5,-0.08962976,0.00262138,A
hard,B,1,5,6,0.20095293,-0.40425881,B
hard,B,1,5,7,-0.00123005,0.44020723,B
hard,B,1,5,8,0.30459199,-0.44714455,B
hard,B,1,5,9,-0.29403244,0.44104605,B
hard,B,1,5,10,-0.40566728,-0.02582418,B
hard,B,1,5,11,-0.01080064,0.17184691,B
hard,B,1,5,12,0.21069841,0.39163413,B
hard,B,1,5,13,-0.39649789,-0.40539923,B
hard,B,1,5,14,0.31516204,0.35527093,B
hard,B,1,5,15,0.30510661,-0.21859582,B
hard,B,1,5,16,0.21428424,0.22915768,B
hard,B,1,5,17,-0.21186851,-0.03539307,B
hard,B,1,5,18,0.08654246,-0.21675261,B
hard,B,1,5,19,0.11094198,0.44920243,B
hard,B,1,5,20,-0.21894906,-0.41469907,B
hard,B,1,7,1,0.08135386,0.19844778,A
hard,B,1,7,2,0.00140454,-0.35992371,A
hard,B,1,7,3,0.2094824,-0.3820534,A
hard,B,1,7,4,0.00724798,0.18537017,A
hard,B,1,7,5,-0.41754283,-0.40661078,A
hard,B,1,7,6,0.30716342,0.38553173,B
hard,B,1,7,7,-0.08587306,0.1767355,B
hard,B,1,7,8,-0.11813852,0.0200507,B
hard,B,1,7,9,-0.29597596,0.16235871,B
hard,B,1,7,10,-0.19820463,0.42751391,B
hard,B,1,7,11,-0.38882757,0.16894657,B
hard,B,1,7,12,0.28913863,-0.02747424,B
hard,B,1,7,13,0.18976898,0.23554088,B
hard,B,1,7,14,-0.10845328,-0.4249133,B
hard,B,1,7,15,-0.18678022,-0.17566923,B
hard,B,1,7,16,0.31004636,-0.19690463,B
hard,B,1,7,17,0.1848228,0.42219231,B
hard,B,1,7,18,0.10037848,-0.36686231,B
hard,B,1,7,19,-0.31318337,-0.04745698,B
hard,B,1,7,20,0.01901119,-0.19303726,B
hard,B,1,8,1,-0.11377425,0.227905,A
hard,B,1,8,2,0.30279609,0.23865775,A
hard,B,1,8,3,-0.41414518,-0.41605586,A
hard,B,1,8,4,0.31935585,-0.17988641,A
hard,B,1,8,5,0.31978668,0.43499961,A
hard,B,1,8,6,-0.30836068,-0.22242182,B
hard,B,1,8,7,-0.08317853,0.41761332,B
hard,B,1,8,8,0.10009807,-0.36067881,B
hard,B,1,8,9,-0.11502985,-0.41533672,B
hard,B,1,8,10,0.21011879,-0.04126689,B
hard,B,1,8,11,0.20033408,-0.42535277,B
hard,B,1,8,12,-0.29562986,-0.40162208,B
hard,B,1,8,13,-0.21614538,-0.00699783,B
hard,B,1,8,14,0.09721351,-0.17746675,B
hard,B,1,8,15,-0.29379491,-0.01605559,B
hard,B,1,8,16,0.29277158,0.04554054,B
hard,B,1,8,17,-0.21539172,-0.22492161,B
hard,B,1,8,18,-0.41063098,0.430512,B
hard,B,1,8,19,0.08801608,0.00657781,B
hard,B,1,8,20,-0.40801676,-0.19519467,B
easy,A,2,1,1,0.29004772,0.15152085,A
easy,A,2,1,2,0.08050492,-0.03949161,A
easy,A,2,1,3,0.01738588,0.2454117,A
easy,A,2,1,4,0.21182907,0.0102547,A
easy,A,2,1,5,-0.19334792,0.37855759,A
easy,A,2,1,6,0.0902252,0.16130171,A
easy,A,2,1,7,-0.3871005,-0.38502704,A
easy,A,2,1,8,0.31247686,0.39376378,A
easy,A,2,1,9,0.00528184,-0.17344947,A
easy,A,2,1,10,0.20111931,-0.1706118,A
easy,A,2,1,11,-0.38674792,0.18805567,A
easy,A,2,1,12,-0.28917922,0.00553347,A
easy,A,2,1,13,0.28333861,-0.23191488,A
easy,A,2,1,14,0.30335825,-0.44188011,A
easy,A,2,1,15,-0.29585184,0.17240991,A
easy,A,2,1,16,0.20536046,0.44481022,B
easy,A,2,1,17,-0.29931077,-0.21276017,B
easy,A,2,1,18,-0.00665441,0.39143782,B
easy,A,2,1,19,-0.28917117,-0.36887103,B
easy,A,2,1,20,-0.19051604,-0.0337315,B
easy,A,2,2,1,-0.39889246,0.03060094,A
easy,A,2,2,2,-0.29819143,-0.21324003,A
easy,A,2,2,3,0.09574053,-0.44431588,A
easy,A,2,2,4,-0.20847677,-0.42927878,A
easy,A,2,2,5,-0.11966137,-0.37568951,A
easy,A,2,2,6,0.28576186,0.03887496,A
easy,A,2,2,7,-0.38476531,-0.2236338,A
easy,A,2,2,8,0.08703161,0.02922318,A
easy,A,2,2,9,0.11106733,0.41070409,A
easy,A,2,2,10,-0.01892749,0.35681927,A
easy,A,2,2,11,0.20939951,-0.24845477,A
easy,A,2,2,12,-0.1157194,0.21874265,A
easy,A,2,2,13,0.30116777,-0.15845923,A
easy,A,2,2,14,0.08368563,0.20586414,A
easy,A,2,2,15,-0.11922322,0.43834331,A
easy,A,2,2,16,0.30480899,0.38943069,B
easy,A,2,2,17,0.20976106,0.24281058,B
easy,A,2,2,18,-0.11203054,-0.17846307,B
easy,A,2,2,19,0.18461498,0.42185049,B
easy,A,2,2,20,-0.30406211,0.19127089,B
easy,A,2,3,1,-0.31214175,-0.41742057,A
easy,A,2,3,2,-0.39193855,0.35228275,A
easy,A,2,3,3,-0.20631695,0.37301258,A
easy,A,2,3,4,-0.19338953,0.01605849,A
easy,A,2,3,5,0.20470203,0.01969912,A
easy,A,2,3,6,0.21912578,-0.41592956,A
easy,A,2,3,7,0.29159228,-0.20857017,A
easy,A,2,3,8,-0.31315648,0.18135475,A
easy,A,2,3,9,0.21780772,0.23382343,A
easy,A,2,3,10,0.11777122,-0.41046077,A
easy,A,2,3,11,0.31019245,-0.41813364,A
easy,A,2,3,12,0.18110081,0.38405681,A
easy,A,2,3,13,-0.21270363,-0.42679554,A
easy,A,2,3,14,-0.11341775,0.41664541,A
easy,A,2,3,15,0.1847386,-0.17096035,A
easy,A,2,3,16,0.00565801,-0.16318625,B
easy,A,2,3,17,-0.0982374,0.15470698,B
easy,A,2,3,18,0.09107728,0.39875079,B
easy,A,2,3,19,-0.08405115,0.0160514,B
easy,A,2,3,20,-0.3933327,-0.02381358,B
easy,A,2,4,1,-0.10160685,-0.37732575,A
easy,A,2,4,2,-0.19839548,-0.41285891,A
easy,A,2,4,3,0.107341,-0.36729324,A
easy,A,2,4,4,-0.19790332,0.01172725,A
easy,A,2,4,5,0.29278171,-0.36651968,A
easy,A,2,4,6,0.11372251,0.43221216,A
easy,A,2,4,7,-0.19554576,0.42297047,A
easy,A,2,4,8,-0.08569569,-0.21196893,A
easy,A,2,4,9,-0.31349173,0.23395444,A
easy,A,2,4,10,0.09532365,0.19720786,A
easy,A,2,4,11,-0.10227756,-0.01191341,A
easy,A,2,4,12,-0.38185177,-0.19137493,A
easy,A,2,4,13,0.21727115,0.39843378,A
easy,A,2,4,14,-6.4049e-4,0.40009163,A
easy,A,2,4,15,0.00550496,-0.35276669,A
easy,A,2,4,16,0.08313569,-0.15167551,B
easy,A,2,4,17,0.19620276,0.22074729,B
easy,A,2,4,18,0.09355359,-0.03194563,B
easy,A,2,4,19,0.30852462,0.24073292,B
easy,A,2,4,20,-0.31152302,-0.16162771,B
easy,A,2,5,1,0.28236786,0.40787238,A
easy,A,2,5,2,-0.39681638,-0.39382716,A
easy,A,2,5,3,0.21017385,0.01090672,A
easy,A,2,5,4,0.1800802,0.43986584,A
easy,A,2,5,5,-0.29532125,-0.18360999,A
easy,A,2,5,6,-0.08073469,-0.18654845,A
easy,A,2,5,7,-0.403359,0.24737677,A
easy,A,2,5,8,0.30753088,0.17940762,A
easy,A,2,5,9,-0.01918212,0.3694845,A
easy,A,2,5,10,0.31771424,-0.43066805,A
easy,A,2,5,11,-0.39784816,0.35043348,A
easy,A,2,5,12,0.08824965,0.15449616,A
easy,A,2,5,13,-0.40225451,0.02811003,A
easy,A,2,5,14,-0.31270144,-0.44406291,A
easy,A,2,5,15,0.09575383,0.39360219,A
easy,A,2,5,16,-0.2978305,-0.02886984,B
easy,A,2,5,17,-0.08143642,0.03179068,B
easy,A,2,5,18,0.2832106,-0.20469622,B
easy,A,2,5,19,-0.21091129,0.41678366,B
easy,A,2,5,20,-0.01889199,-0.04500971,B
easy,AB,2,2,1,0.09760391,0.37813335,A
easy,AB,2,2,2,-0.08370867,-0.403277,A
easy,AB,2,2,3,-0.00599658,0.42220164,A
easy,AB,2,2,4,0.29397372,0.02079187,A
easy,AB,2,2,5,0.21753596,0.19377601,A
easy,AB,2,2,6,-0.21026243,-0.41738361,A
easy,AB,2,2,7,-0.09057232,-0.18243924,A
easy,AB,2,2,8,-0.20991589,0.18489249,A
easy,AB,2,2,9,0.09798444,-0.00425939,A
easy,AB,2,2,10,-0.29983432,0.23001443,A
easy,AB,2,2,11,0.20980963,-0.41158605,B
easy,AB,2,2,12,0.29297629,0.35720965,B
easy,AB,2,2,13,0.009905,0.01647057,B
easy,AB,2,2,14,-0.29034385,-0.15643483,B
easy,AB,2,2,15,0.21414817,-0.20188304,B
easy,AB,2,2,16,-0.3973046,-0.02107238,B
easy,AB,2,2,17,-0.19009687,0.01261372,B
easy,AB,2,2,18,0.00980613,-0.40708321,B
easy,AB,2,2,19,-0.19763117,-0.21843833000000001,B
easy,AB,2,2,20,-0.31443217,-0.4160076,B
easy,AB,2,3,1,0.09463358,0.18578771,A
easy,AB,2,3,2,0.19091829,0.02144324,A
easy,AB,2,3,3,0.29887043,0.35362105,A
easy,AB,2,3,4,0.1911752,0.41646119,A
easy,AB,2,3,5,-0.38202251,0.38605085,A
easy,AB,2,3,6,0.30032391,-0.21484895,A
easy,AB,2,3,7,0.20430575,-0.21047489,A
easy,AB,2,3,8,0.00461094,-0.2249374,A
easy,AB,2,3,9,-0.40259079,-0.39147841,A
easy,AB,2,3,10,0.28780424,-0.42975747,A
easy,AB,2,3,11,-0.20206394,-0.18623546,B
easy,AB,2,3,12,-0.30236568,0.24436888,B
easy,AB,2,3,13,-0.00128405,0.16846522,B
easy,AB,2,3,14,0.08873329,-0.43248259,B
easy,AB,2,3,15,0.01710016,-0.36668233,B
easy,AB,2,3,16,-0.09223568,-0.04341672,B
easy,AB,2,3,17,-0.18976294,0.0193943,B
easy,AB,2,3,18,0.19323385,0.23521373,B
easy,AB,2,3,19,-0.30860519,-0.2147203,B
easy,AB,2,3,20,0.28241132,-0.01727544,B
easy,AB,2,5,1,0.10555107,-0.2180731,A
easy,AB,2,5,2,0.21321814,-0.18353137,A
easy,AB,2,5,3,-0.00871784,0.36237414,A
easy,AB,2,5,4,-0.20159559,0.24312339,A
easy,AB,2,5,5,-0.3067188,-0.16384689,A
easy,AB,2,5,6,-0.2928507,0.03822946,A
easy,AB,2,5,7,0.29087527,-0.3765343,A
easy,AB,2,5,8,0.28783913,0.2393181,A
easy,AB,2,5,9,-0.10706183,-0.16945776,A
easy,AB,2,5,10,-0.00355823,-0.37543553,A
easy,AB,2,5,11,-0.08968551,-0.41345145,B
easy,AB,2,5,12,0.30802928,-0.03641185,B
easy,AB,2,5,13,0.10068709,0.37061392,B
easy,AB,2,5,14,0.11337313,0.21174998,B
easy,AB,2,5,15,-0.20429487,0.41198287,B
easy,AB,2,5,16,-0.08577883,0.40556983,B
easy,AB,2,5,17,-0.19811938,-0.42808604,B
easy,AB,2,5,18,-0.29657187,-0.38650698,B
easy,AB,2,5,19,-0.39582808,-0.38952786,B
easy,AB,2,5,20,0.11297339,0.02458558,B
easy,AB,2,6,1,0.20513506,-0.43449625,A
easy,AB,2,6,2,-0.21893988,-0.23438884,A
easy,AB,2,6,3,-0.10599737,0.16966823,A
easy,AB,2,6,4,-0.08135302,0.44900902,A
easy,AB,2,6,5,-0.21113766,0.15493164,A
easy,AB,2,6,6,-0.19491716,-0.00857683,A
easy,AB,2,6,7,-0.20902783,0.39045135,A
easy,AB,2,6,8,-0.41595076,0.19254882,A
easy,AB,2,6,9,-0.38680886,0.0270785,A
easy,AB,2,6,10,-0.38031796,0.37979285,A
easy,AB,2,6,11,-0.29554009,-0.0237571,B
easy,AB,2,6,12,-0.08291063,-0.17816663,B
easy,AB,2,6,13,-0.113507,0.02449452,B
easy,AB,2,6,14,0.09798331,0.36804549,B
easy,AB,2,6,15,-0.29556272,-0.16100557,B
easy,AB,2,6,16,-0.00226985,-0.44232224,B
easy,AB,2,6,17,-0.41561852,-0.35854743,B
easy,AB,2,6,18,-0.41699894,-0.17849183,B
easy,AB,2,6,19,-0.00787133,0.43328152,B
easy,AB,2,6,20,0.08444769,-0.20820347,B
easy,AB,2,7,1,-0.20616125,-0.23954248,A
easy,AB,2,7,2,0.00317543,0.38931514,A
easy,AB,2,7,3,-0.11825933,0.43596809,A
easy,AB,2,7,4,-0.28784716,0.37949983,A
easy,AB,2,7,5,0.08508027,-0.38783011,A
easy,AB,2,7,6,0.28757102,0.24062833,A
easy,AB,2,7,7,0.31204888,0.35044871,A
easy,AB,2,7,8,-0.09105743,-0.1993872,A
easy,AB,2,7,9,-0.39384874,-0.21057207,A
easy,AB,2,7,10,-0.18630466,0.35017192,A
easy,AB,2,7,11,0.2104807,0.41042866,B
easy,AB,2,7,12,0.18234153,-0.23832576,B
easy,AB,2,7,13,-0.29341023,0.19580869,B
easy,AB,2,7,14,-0.4037648,-0.02196275,B
easy,AB,2,7,15,-0.40917276,-0.37699231,B
easy,AB,2,7,16,0.08180452,-0.16027971,B
easy,AB,2,7,17,-0.41013115,0.24195145,B
easy,AB,2,7,18,-0.3135479,-0.41763915,B
easy,AB,2,7,19,0.01434188,-0.17481553,B
easy,AB,2,7,20,0.10129184,0.22425086,B
easy,B,2,1,1,-0.19218712,0.17043875,A
easy,B,2,1,2,0.20157087,0.36589997,A
easy,B,2,1,3,0.01509027,-0.39549084,A
easy,B,2,1,4,-0.4044505,0.19518153,A
easy,B,2,1,5,0.11682954,-0.02658587,A
easy,B,2,1,6,-0.01791049,0.23100459,B
easy,B,2,1,7,-0.30537767,-0.15659407,B
easy,B,2,1,8,-0.28157271,-0.04404793,B
easy,B,2,1,9,-0.09350833,0.23968875,B
easy,B,2,1,10,0.08721888,-0.19112265,B
easy,B,2,1,11,-0.01171408,0.39966948,B
easy,B,2,1,12,-0.38032194,-0.21384845,B
easy,B,2,1,13,-0.18278316,0.03309166,B
easy,B,2,1,14,-0.18620938,-0.20573236,B
easy,B,2,1,15,-0.29447925,0.18761562,B
easy,B,2,1,16,0.28362844,-0.21721864,B
easy,B,2,1,17,-0.21988426,-0.38442452,B
easy,B,2,1,18,0.18682299,-0.23352767,B
easy,B,2,1,19,-0.41084732,-0.03028998,B
easy,B,2,1,20,-0.40680716,-0.44174552,B
easy,B,2,2,1,0.21650149,-0.38176088,A
easy,B,2,2,2,-0.18570477,-0.22971534,A
easy,B,2,2,3,-0.09376834,0.22528662,A
easy,B,2,2,4,-0.08374319,0.42982781,A
easy,B,2,2,5,-0.1942863,0.24088544,A
easy,B,2,2,6,-0.2121484,0.04745908,B
easy,B,2,2,7,-0.1860195,0.36828571,B
easy,B,2,2,8,-0.39467508,0.15624826,B
easy,B,2,2,9,-0.39127034,0.02501728,B
easy,B,2,2,10,-0.41069354,0.41895223,B
easy,B,2,2,11,-0.29994132,-0.0208454,B
easy,B,2,2,12,-0.10310537,-0.23340382,B
easy,B,2,2,13,-0.09281298,0.02859122,B
easy,B,2,2,14,0.09991856,0.43590735,B
easy,B,2,2,15,-0.30809097,-0.20203341,B
easy,B,2,2,16,-0.00524775,-0.36045168,B
easy,B,2,2,17,-0.41684405,-0.44961065,B
easy,B,2,2,18,-0.40170011,-0.15809405,B
easy,B,2,2,19,-0.01727282,0.39741323,B
easy,B,2,2,20,0.09244078,-0.18305167,B
easy,B,2,3,1,0.18867723,0.44227268,A
easy,B,2,3,2,-0.09952565,-0.00581307,A
easy,B,2,3,3,-0.30018519,-0.15646088,A
easy,B,2,3,4,0.28828571,-0.17402065,A
easy,B,2,3,5,-0.21913067,-0.19080843,A
easy,B,2,3,6,-0.40574204,0.01989876,B
easy,B,2,3,7,0.01618874,-0.22174696,B
easy,B,2,3,8,0.28492018,-0.39435516,B
easy,B,2,3,9,-0.3944122,-0.18062046,B
easy,B,2,3,10,-0.08257192,0.39590117,B
easy,B,2,3,11,-0.39956724,-0.35115526,B
easy,B,2,3,12,-0.20008223,0.24232737,B
easy,B,2,3,13,-0.10030355,0.15211346,B
easy,B,2,3,14,-0.21449547,-0.04217079,B
easy,B,2,3,15,0.31474378,0.24260295,B
easy,B,2,3,16,0.18273730999999999,-0.03786346,B
easy,B,2,3,17,-0.38466129,0.20606612,B
easy,B,2,3,18,-0.11093601,-0.22476185,B
easy,B,2,3,19,-0.39559471,0.39744519,B
easy,B,2,3,20,0.30911175,0.03999417,B
easy,B,2,4,1,0.19622772,0.03748835,A
easy,B,2,4,2,-0.01444098,-0.02863993,A
easy,B,2,4,3,-0.10127938,0.04914966,A
easy,B,2,4,4,0.11137449,-0.03248252,A
easy,B,2,4,5,-0.39804982,-0.41847215,A
easy,B,2,4,6,-0.18406731,0.3730242,B
easy,B,2,4,7,0.2800953,-0.21350617,B
easy,B,2,4,8,-0.11629837,-0.2167246,B
easy,B,2,4,9,0.09010795,-0.16772888,B
easy,B,2,4,10,0.21312026,0.21300755,B
easy,B,2,4,11,-0.39413514,0.00947352,B
easy,B,2,4,12,-0.30623109,0.17284957,B
easy,B,2,4,13,0.31514873,0.01598221,B
easy,B,2,4,14,0.31225179,-0.38850418,B
easy,B,2,4,15,0.20774092,-0.18539918,B
easy,B,2,4,16,0.28643997,0.44791492,B
easy,B,2,4,17,-0.00966321,-0.1844415,B
easy,B,2,4,18,-0.3000823,-0.44032553,B
easy,B,2,4,19,0.00812819,-0.43626609,B
easy,B,2,4,20,-0.31048728,0.41730219,B
easy,B,2,5,1,0.08720793,0.44445651,A
easy,B,2,5,2,-0.09964994,-0.38508042,A
easy,B,2,5,3,0.00869043,0.35265263,A
easy,B,2,5,4,0.3065521,-0.01803763,A
easy,B,2,5,5,0.18939798,0.20680292,A
easy,B,2,5,6,-0.21519679,-0.36804166,B
easy,B,2,5,7,-0.10146383,-0.15031856,B
easy,B,2,5,8,-0.20362376,0.19719147,B
easy,B,2,5,9,0.11215975,0.00480559,B
easy,B,2,5,10,-0.29532013,0.18385175,B
easy,B,2,5,11,0.19864945,-0.36793673,B
easy,B,2,5,12,0.31891569,0.37525297,B
easy,B,2,5,13,-0.00579772,-0.01235445,B
easy,B,2,5,14,-0.292943,-0.22636169,B
easy,B,2,5,15,0.20120295,-0.15341802,B
easy,B,2,5,16,-0.39658755,-0.04197265,B
easy,B,2,5,17,-0.19871102,-0.04488578,B
easy,B,2,5,18,0.01870347,-0.35942606,B
easy,B,2,5,19,-0.18504342,-0.20973235,B
easy,B,2,5,20,-0.30273962,-0.40043503,B
hard,A,2,1,1,-0.2966844,-0.44702869,A
hard,A,2,1,2,-0.41168273,0.43390003,A
hard,A,2,1,3,-0.189235,0.38562801,A
hard,A,2,1,4,-0.20503851,-0.02342928,A
hard,A,2,1,5,0.19085732,-0.0197018,A
hard,A,2,1,6,0.19821097,-0.36710812,A
hard,A,2,1,7,0.29466601,-0.23552886,A
hard,A,2,1,8,-0.30391495,0.243291,A
hard,A,2,1,9,0.18833962,0.23772744,A
hard,A,2,1,10,0.10854465,-0.39839656,A
hard,A,2,1,11,0.30129164,-0.3972298,A
hard,A,2,1,12,0.19035711,0.4291287,A
hard,A,2,1,13,-0.20347759,-0.42486733,A
hard,A,2,1,14,-0.0860496,0.36652316,A
hard,A,2,1,15,0.19686657,-0.17426249,A
hard,A,2,1,16,0.01311441,-0.17721203,B
hard,A,2,1,17,-0.10879522,0.23838542,B
hard,A,2,1,18,0.0993168,0.42858892,B
hard,A,2,1,19,-0.08738362,0.04796706,B
hard,A,2,1,20,-0.41267722,-0.02845947,B
hard,A,2,3,1,0.08797118,0.37404995,A
hard,A,2,3,2,-0.10881596,-0.42068787,A
hard,A,2,3,3,0.00446384,0.4258221,A
hard,A,2,3,4,0.28674336,0.03219348,A
hard,A,2,3,5,0.18077793,0.22699146,A
hard,A,2,3,6,-0.18931537,-0.39363159,A
hard,A,2,3,7,-0.10500728,-0.16838497,A
hard,A,2,3,8,-0.19765886,0.18057646,A
hard,A,2,3,9,0.10957888,-0.02428468,A
hard,A,2,3,10,-0.29127682,0.24238386,A
hard,A,2,3,11,0.19995178,-0.42210678,A
hard,A,2,3,12,0.28973389,0.43805714,A
hard,A,2,3,13,3.8212e-4,-4.6761e-4,A
hard,A,2,3,14,-0.31231876,-0.19826784,A
hard,A,2,3,15,0.21525337,-0.22224276,A
hard,A,2,3,16,-0.38308106,-0.01048501,B
hard,A,2,3,17,-0.20084203,0.02743898,B
hard,A,2,3,18,-0.00801726,-0.3522983,B
hard,A,2,3,19,-0.20099139,-0.2201998,B
hard,A,2,3,20,-0.30875564,-0.37814445,B
hard,A,2,4,1,-0.21965941,0.41654579,A
hard,A,2,4,2,-0.00537506,0.39562803,A
hard,A,2,4,3,0.19337242,-0.17229426,A
hard,A,2,4,4,0.29051648,-0.39392364,A
hard,A,2,4,5,-0.30248895,0.40751281,A
hard,A,2,4,6,-0.30090851,-0.44892347,A
hard,A,2,4,7,0.09247011,-0.17380212,A
hard,A,2,4,8,0.28128144,-0.04406903,A
hard,A,2,4,9,-0.10829518,-0.22110631,A
hard,A,2,4,10,-0.19255152,-0.01550202,A
hard,A,2,4,11,0.29824263,0.41470144,A
hard,A,2,4,12,-0.01337749,0.04187876,A
hard,A,2,4,13,-0.00834288,0.22011823,A
hard,A,2,4,14,-0.20448178,-0.23387352,A
hard,A,2,4,15,-0.10350716,-0.44081301,A
hard,A,2,4,16,0.10976762,0.42734578,B
hard,A,2,4,17,0.21948711,0.23591305,B
hard,A,2,4,18,-0.40471974,0.17271858,B
hard,A,2,4,19,-0.09608929,0.39023075,B
hard,A,2,4,20,-0.40691255,-0.42768537,B
hard,A,2,5,1,-0.29349036,0.38642355,A
hard,A,2,5,2,-0.10208744,-0.36294931,A
hard,A,2,5,3,-0.31757055,-0.20515374,A
hard,A,2,5,4,-0.08367579,-0.23518203,A
hard,A,2,5,5,-0.20416166,0.24996312,A
hard,A,2,5,6,0.21187356,0.01798297,A
hard,A,2,5,7,-0.41796,0.18511601,A
hard,A,2,5,8,-0.3177216,-0.3714076,A
hard,A,2,5,9,0.18137326,-0.18206004,A
hard,A,2,5,10,-0.01590554,-0.36347961,A
hard,A,2,5,11,0.11138273,0.01546424,A
hard,A,2,5,12,0.28365865,-0.42997702,A
hard,A,2,5,13,0.31222869,0.44813636,A
hard,A,2,5,14,0.10955689,-0.39979969,A
hard,A,2,5,15,-0.41964696,-0.35344441,A
hard,A,2,5,16,-0.31411683,-0.01905031,B
hard,A,2,5,17,0.19188154,-0.44543395,B
hard,A,2,5,18,-0.20671743,-0.24556124,B
hard,A,2,5,19,0.28301414,-0.03554639,B
hard,A,2,5,20,-0.39522741,0.3825751,B
hard,A,2,12,1,-0.3980158,-0.0154905,A
hard,A,2,12,2,0.20284723,0.17638922,A
hard,A,2,12,3,-0.21528566,0.01015508,A
hard,A,2,12,4,-0.10240591,0.21962361,A
hard,A,2,12,5,-0.08223308,-0.41880653,A
hard,A,2,12,6,-0.20544352,-0.41110419,A
hard,A,2,12,7,0.29354515,0.37038687,A
hard,A,2,12,8,-0.28264784,0.18450785,A
hard,A,2,12,9,0.20468334999999999,-0.16680993,A
hard,A,2,12,10,0.316145,0.19118644,A
hard,A,2,12,11,0.10951411,-0.36509453,A
hard,A,2,12,12,-0.38484524,-0.21419288,A
hard,A,2,12,13,-0.20004395,-0.15085238,A
hard,A,2,12,14,-0.30799125,-0.18994783,A
hard,A,2,12,15,-0.00699815,0.15471562,A
hard,A,2,12,16,0.10780063,-0.21118859,B
hard,A,2,12,17,-0.28575473,-0.4122808,B
hard,A,2,12,18,-0.40517162,0.15945404,B
hard,A,2,12,19,0.01072907,-0.37945099,B
hard,A,2,12,20,9.6142e-4,0.01932336,B
hard,AB,2,2,1,-0.01488208,0.01023458,A
hard,AB,2,2,2,-0.3052965,0.44646705,A
hard,AB,2,2,3,-0.11300225,0.03666701,A
hard,AB,2,2,4,-0.18935207,0.40337395,A
hard,AB,2,2,5,-0.11486371,0.16015107,A
hard,AB,2,2,6,-0.11000692,0.4280196,A
hard,AB,2,2,7,-0.2811922,0.21459177,A
hard,AB,2,2,8,0.20725985,0.41919808,A
hard,AB,2,2,9,0.31934867,-0.02687827,A
hard,AB,2,2,10,0.19091663,-0.02119222,A
hard,AB,2,2,11,-0.31380328,-0.38583935,B
hard,AB,2,2,12,-0.38307032,0.02895854,B
hard,AB,2,2,13,0.11665734,-0.36681636,B
hard,AB,2,2,14,-0.19362425,-0.35944241,B
hard,AB,2,2,15,-0.40299191,0.43492667,B
hard,AB,2,2,16,-0.0146243,-0.36942599,B
hard,AB,2,2,17,-0.18506217,-0.0460979,B
hard,AB,2,2,18,-0.19905008,0.16401297,B
hard,AB,2,2,19,-0.10354369,-0.22119806,B
hard,AB,2,2,20,0.2897758,-0.20106548,B
hard,AB,2,5,1,-0.20477653,0.16505342,A
hard,AB,2,5,2,0.21642797,0.42651894,A
hard,AB,2,5,3,-0.01943704,-0.38121967,A
hard,AB,2,5,4,-0.41118582,0.15278249,A
hard,AB,2,5,5,0.10045918,-0.02326758,A
hard,AB,2,5,6,0.00622947,0.20981436,A
hard,AB,2,5,7,-0.30060672,-0.1647903,A
hard,AB,2,5,8,-0.30780032,0.04561814,A
hard,AB,2,5,9,-0.11835989,0.23715863,A
hard,AB,2,5,10,0.09414716,-0.2364791,A
hard,AB,2,5,11,0.01372073,0.35649921,B
hard,AB,2,5,12,-0.39432242,-0.24431922,B
hard,AB,2,5,13,-0.18952421,-0.03522951,B
hard,AB,2,5,14,-0.2176848,-0.24794794,B
hard,AB,2,5,15,-0.29862363,0.2453382,B
hard,AB,2,5,16,0.31200924,-0.16563389,B
hard,AB,2,5,17,-0.18070937,-0.39395079,B
hard,AB,2,5,18,0.2188001,-0.21184487,B
hard,AB,2,5,19,-0.38947937,-0.04401412,B
hard,AB,2,5,20,-0.41805698,-0.36461693,B
hard,AB,2,6,1,0.09211622,0.36192947,A
hard,AB,2,6,2,-0.09752287,-0.37407605,A
hard,AB,2,6,3,0.01792934,0.37413798,A
hard,AB,2,6,4,0.29577839,-0.03553633,A
hard,AB,2,6,5,0.21724799,0.2192582,A
hard,AB,2,6,6,-0.21949342,-0.35710649,A
hard,AB,2,6,7,-0.11377126,-0.22693739,A
hard,AB,2,6,8,-0.20609139,0.2451839,A
hard,AB,2,6,9,0.09989079,0.01150347,A
hard,AB,2,6,10,-0.30373039,0.20930986,A
hard,AB,2,6,11,0.21645177,-0.35436222,B
hard,AB,2,6,12,0.28731474,0.44970726,B
hard,AB,2,6,13,0.00362517,0.03324742,B
hard,AB,2,6,14,-0.29875643,-0.17641095,B
hard,AB,2,6,15,0.19097717,-0.1765613,B
