person,trial,id,found,difficulty,common,x,y,class
1,5,1,13,hard,B,0.08693796,0.21953675,A
1,5,18,14,hard,B,0.20522059,0.18220227,B
1,5,20,15,hard,B,0.29514537,0.04286884,B
1,5,5,16,hard,B,-0.38252146,0.41910482,A
2,1,11,1,easy,A,-0.38969418,0.41380308,A
2,1,19,2,easy,A,-0.19510176,0.43296884,B
2,1,9,3,easy,A,-9.1479e-4,0.44765201,A
2,1,15,4,easy,A,0.10162666,0.40357873,A
2,1,4,5,easy,A,0.18565955,0.41122974,A
2,1,1,6,easy,A,0.31257851,0.38704558,A
2,1,8,7,easy,A,0.28264906,0.21586192,A
2,1,12,8,easy,A,0.10458753,0.18165274,A
2,1,7,9,easy,A,-0.41970902,0.20013226,A
2,1,13,10,easy,A,-0.40558876,0.03921031,A
2,1,16,11,easy,A,-0.30161795,-0.03509545,B
2,1,17,12,easy,A,-0.08651644,0.00259089,B
2,1,20,13,easy,A,-0.01541876,0.0200543,B
2,1,3,14,easy,A,0.19139274,0.02806827,A
2,1,6,15,easy,A,-0.11238618,-0.18195454,A
2,1,5,16,easy,A,-0.31315737,-0.18427247,A
2,1,18,17,easy,A,0.28923551,-0.22553143,B
2,1,2,18,easy,A,-0.41523425,-0.36955852,A
2,1,10,19,easy,A,0.29397006999999997,-0.42414723,A
2,2,5,1,easy,A,-0.30085509,0.37764731,A
2,2,1,2,easy,A,-0.19524066,0.44976413,A
2,2,19,3,easy,A,-0.10752483,0.35345621,B
2,2,2,4,easy,A,-0.0089703,0.40567346,A
2,2,16,5,easy,A,0.09325373,0.37981006,B
2,2,11,6,easy,A,0.28598007,0.38623786,A
2,2,17,7,easy,A,0.20350777,0.17127419,B
2,2,13,8,easy,A,0.01503312,0.23766412,A
2,2,18,9,easy,A,-0.39766296,0.16374968,B
2,2,10,10,easy,A,-0.19369965,-0.01993341,A
2,2,12,11,easy,A,-0.00292019,-0.02382502,A
2,2,8,12,easy,A,0.28797269,0.04188536,A
2,2,3,13,easy,A,0.20186564,-0.24413667,A
2,2,7,14,easy,A,0.08160202,-0.17598599,A
2,2,9,15,easy,A,-0.11495309,-0.18178387,A
2,2,14,16,easy,A,-0.1821126,-0.22069731,A
2,2,20,17,easy,A,-0.38999259,-0.42552647,B
2,2,6,18,easy,A,-0.31854551,-0.44497031,A
2,2,15,19,easy,A,-0.11713931,-0.42042557,A
2,2,4,20,easy,A,0.31464426,-0.44949046,A
2,3,16,1,easy,A,0.31965022,0.40017603,B
2,3,1,2,easy,A,0.11241231,0.44264223,A
2,3,6,3,easy,A,-0.19178562,0.43321403000000003,A
2,3,8,4,easy,A,-0.41613546,0.41225581,A
2,3,4,5,easy,A,-0.41526491,0.21194315,A
2,3,17,6,easy,A,-0.3198491,0.22845638,B
2,3,3,7,easy,A,-0.00862754,0.24984044,A
2,3,9,8,easy,A,-0.40903479,-0.02459781,A
2,3,2,9,easy,A,-0.29832963,-0.17231691,A
2,3,14,10,easy,A,-0.21890676,-0.21683126,A
2,3,19,11,easy,A,-0.00874976,-0.22400226,B
2,3,7,12,easy,A,0.10494241,-0.22976797,A
2,3,13,13,easy,A,0.19543213,-0.19720123,A
2,3,12,14,easy,A,0.3024504,-0.19486475,A
2,3,5,15,easy,A,0.30794466,-0.44055494,A
2,3,10,16,easy,A,-0.01152578,-0.44318504,A
2,3,15,17,easy,A,-0.08629104,-0.3621565,A
2,3,18,18,easy,A,-0.19182612,-0.44940912,B
2,3,20,19,easy,A,-0.38579514,-0.42765186,B
2,4,7,1,easy,A,-0.20883671,0.44421337,A
2,4,14,2,easy,A,0.01224779,0.38755288,A
2,4,6,3,easy,A,0.11335719,0.42779165,A
2,4,13,4,easy,A,0.20887166,0.3732193,A
2,4,19,5,easy,A,0.30809781,0.16835589,B
2,4,17,6,easy,A,0.20524373,0.15625336,B
2,4,10,7,easy,A,0.11151709,0.16089248,A
2,4,9,8,easy,A,-0.30224578,0.18579559,A
2,4,4,9,easy,A,-0.19754498,-0.03625052,A
2,4,11,10,easy,A,-0.10671493,0.03929886,A
2,4,18,11,easy,A,0.10051839,-0.04385632,B
2,4,16,12,easy,A,0.08282423,-0.18237021,B
2,4,8,13,easy,A,-0.0891452,-0.24454388,A
2,4,20,14,easy,A,-0.29838896,-0.2284116,B
2,4,2,15,easy,A,-0.21551581,-0.39518319,A
2,4,12,16,easy,A,-0.40949041,-0.17669064,A
2,4,1,17,easy,A,-0.09293841,-0.36399671,A
2,4,15,18,easy,A,-0.01822251,-0.38574788,A
2,4,3,19,easy,A,0.11528703,-0.38457182,A
2,4,5,20,easy,A,0.30597682,-0.43634603,A
2,5,15,1,easy,A,-0.19765499,0.36312846,A
2,5,16,2,easy,A,-0.08684535,0.38981637,B
2,5,3,3,easy,A,0.01406047,0.43694104,A
2,5,13,4,easy,A,0.08039715,0.39701293,A
2,5,14,5,easy,A,0.11809867,0.23852337,A
2,5,4,6,easy,A,-0.19909672,0.22723895,A
2,5,6,7,easy,A,-0.30811229,-0.00713995,A
2,5,20,8,easy,A,0.10938053,-0.04310263,B
2,5,12,9,easy,A,0.29631483,-0.0160896,A
2,5,8,10,easy,A,0.31735162,0.23770516,A
2,5,2,11,easy,A,0.2126837,-0.21267058,A
2,5,1,12,easy,A,0.11556071,-0.21532784,A
2,5,9,13,easy,A,-0.08422621,-0.21701909,A
2,5,5,14,easy,A,-0.3184155,-0.21221756,A
2,5,19,15,easy,A,-0.40185231,-0.37062595,B
2,5,18,16,easy,A,-0.28503868,-0.44887427,B
2,5,17,17,easy,A,-0.21189587,-0.39751576,B
2,5,11,18,easy,A,-0.0898322,-0.4181572,A
2,5,10,19,easy,A,0.00543258,-0.35947235,A
2,5,7,20,easy,A,0.29112617,-0.36454709,A
2,3,19,1,easy,AB,-0.39370883,0.39972876,B
2,3,10,2,easy,AB,-0.09764075,0.44698458,A
2,3,1,3,easy,AB,0.18780027,0.3962231,A
2,3,15,4,easy,AB,0.30869758,0.21088538,B
2,3,12,5,easy,AB,-0.1906982,0.19560357,B
2,3,17,6,easy,AB,-0.40389204,0.20921333,B
2,3,13,7,easy,AB,-0.10030664,0.20193911,B
2,3,14,8,easy,AB,-0.19142463,0.04757576,B
2,3,6,9,easy,AB,-0.38702898,-0.00298058,A
2,3,2,10,easy,AB,-0.11126933,-0.04565042,A
2,3,16,11,easy,AB,0.21086945000000001,0.03695001,B
2,3,20,12,easy,AB,0.31714076,0.03887121,B
2,3,4,13,easy,AB,0.29311344,-0.16170449,A
2,3,7,14,easy,AB,0.00123474,-0.20670049,A
2,3,18,15,easy,AB,-0.10483318,-0.18261215,B
2,3,5,16,easy,AB,-0.18219719,-0.24964568,A
2,3,3,17,easy,AB,-0.29030025,-0.20035052,A
2,3,9,18,easy,AB,-0.40900317,-0.18006717,A
2,3,11,19,easy,AB,-0.3927173,-0.36586784,B
2,3,8,20,easy,AB,0.29112111,-0.39030056,A
2,4,18,1,easy,AB,-0.41632012,0.39475338,B
2,4,7,2,easy,AB,-0.1172481,0.39853301,A
2,4,5,3,easy,AB,0.30447345,0.44397259,A
2,4,1,4,easy,AB,-0.0990209,0.23300998,A
2,4,2,5,easy,AB,0.2846875,0.15350152,A
2,4,16,6,easy,AB,0.299692332,-1.11895023e-4,B
2,4,10,7,easy,AB,0.19031327,-0.0171361,A
2,4,19,8,easy,AB,0.10390405,-0.03161359,B
2,4,13,9,easy,AB,-0.20778847,-0.02685351,B
2,4,15,10,easy,AB,-0.31225394,0.04155711,B
2,4,20,11,easy,AB,-0.39544906,-0.21648053,B
2,4,6,12,easy,AB,-0.28738628,-0.2298927,A
2,4,17,13,easy,AB,-0.19228377,-0.20286894,B
2,4,14,14,easy,AB,0.10094145,-0.18382224,B
2,4,4,15,easy,AB,0.31119509,-0.2348087,A
2,4,11,16,easy,AB,0.20835097,-0.42304072,B
2,4,8,17,easy,AB,0.10603304,-0.42948129,A
2,4,9,18,easy,AB,-0.0901339,-0.37706915,A
2,4,12,19,easy,AB,-0.29450971,-0.39708599,B
2,4,3,20,easy,AB,-0.4029271,-0.41769139,A
2,5,15,1,easy,AB,-0.08353169,0.38706093,B
2,5,10,2,easy,AB,0.00308903,0.3524841,A
2,5,9,3,easy,AB,0.09690972,0.37017369,A
2,5,19,4,easy,AB,0.20922764,0.3510816,B
2,5,16,5,easy,AB,0.2902759,0.38092874,B
2,5,20,6,easy,AB,-0.3097891,0.22762491,B
2,5,12,7,easy,AB,-0.10211471,0.18786255,B
2,5,14,8,easy,AB,0.11826025,0.21594959,B
2,5,17,9,easy,AB,0.18573529,0.16201889,B
2,5,6,10,easy,AB,0.30240261,0.03805244,A
2,5,8,11,easy,AB,0.11576984,8.1657e-4,A
2,5,1,12,easy,AB,-0.41549949,-0.03467685,A
2,5,7,13,easy,AB,-0.40557534,-0.16023548,A
2,5,2,14,easy,AB,-0.30819237,-0.19059518,A
2,5,18,15,easy,AB,-0.11649669,-0.18303794,B
2,5,11,16,easy,AB,0.19701736,-0.23329715,B
2,5,13,17,easy,AB,0.30108006,-0.24228916,B
2,5,3,18,easy,AB,0.09206414,-0.40591962,A
2,5,5,19,easy,AB,-0.10012794,-0.41062237,A
2,6,12,1,easy,AB,0.2948489,0.42790422,B
2,6,1,2,easy,AB,0.09762631,0.38652655,A
2,6,3,3,easy,AB,-0.00375672,0.36504823,A
2,6,8,4,easy,AB,-0.19076186,0.23181276,A
2,6,10,5,easy,AB,-0.28905231,0.19225976,A
2,6,5,6,easy,AB,0.18939865,0.17766776,A
2,6,4,7,easy,AB,0.29963173,-0.04801583,A
2,6,9,8,easy,AB,0.09221992,-0.04085509,A
2,6,13,9,easy,AB,0.00386426,0.02559828,B
2,6,17,10,easy,AB,-0.19169783,-0.02112564,B
2,6,16,11,easy,AB,-0.38799464,-0.01983149,B
2,6,14,12,easy,AB,-0.30398309,-0.1979458,B
2,6,19,13,easy,AB,-0.18440966,-0.18722279,B
2,6,7,14,easy,AB,-0.09037709,-0.22230698,A
2,6,15,15,easy,AB,0.1818797,-0.21037702,B
2,6,11,16,easy,AB,0.2199454,-0.414188,B
2,6,18,17,easy,AB,0.01199656,-0.40385563,B
2,6,2,18,easy,AB,-0.10723646,-0.36746828,A
2,6,6,19,easy,AB,-0.19232273,-0.3536949,A
2,6,20,20,easy,AB,-0.31025988,-0.42482061,B
2,7,11,1,easy,AB,-0.38875789,0.43046566000000003,B
2,7,19,2,easy,AB,-0.18383486,0.40981958,B
2,7,9,3,easy,AB,0.00425033,0.38935801,A
2,7,15,4,easy,AB,0.11063976,0.40149575,B
2,7,4,5,easy,AB,0.20769011,0.36328169,A
2,7,1,6,easy,AB,0.30903291,0.36466676,A
2,7,8,7,easy,AB,0.28238511,0.22061569,A
2,7,12,8,easy,AB,0.09841979,0.19023362,B
2,7,7,9,easy,AB,-0.41882853,0.20426325,A
2,7,13,10,easy,AB,-0.39337565,0.00697148,B
2,7,16,11,easy,AB,-0.30003154,-0.00344381,B
2,7,17,12,easy,AB,-0.1039789,-0.04503656,B
2,7,20,13,easy,AB,-0.00197856,-0.03707777,B
2,7,3,14,easy,AB,0.21346443,0.02105993,A
2,7,18,15,easy,AB,0.31456372,-0.20179744,B
2,7,6,16,easy,AB,-0.08614724,-0.16914402,A
2,7,5,17,easy,AB,-0.30869394,-0.17211247,A
2,7,2,18,easy,AB,-0.4119284,-0.40503949,A
2,7,14,19,easy,AB,-0.31266241,-0.44810909,B
2,7,10,20,easy,AB,0.30727019,-0.41265328,A
2,1,4,1,easy,B,-0.19636855,0.44470414,A
2,1,16,2,easy,B,-0.00116651,0.36761575,B
2,1,6,3,easy,B,0.10606751,0.42893213,B
2,1,8,4,easy,B,0.28479856,0.39907611,B
2,1,11,5,easy,B,0.20762146,0.16444131,B
2,1,20,6,easy,B,0.10740198,0.19876319,B
2,1,2,7,easy,B,-0.21449257,0.01686991,A
2,1,10,8,easy,B,-0.29356335,-0.02176892,B
2,1,5,9,easy,B,0.09499366,-0.02638472,A
2,1,17,10,easy,B,0.29395855,0.0185944,B
2,1,19,11,easy,B,0.28893914,-0.17351298,B
2,1,15,12,easy,B,0.08372612,-0.15904757,B
2,1,1,13,easy,B,0.00195593,-0.19011596,A
2,1,3,14,easy,B,-0.31863791,-0.24568704,A
2,1,13,15,easy,B,-0.30148851,-0.41089738,B
2,1,14,16,easy,B,-0.1912039,-0.41632424,B
2,1,12,17,easy,B,0.00140341,-0.42946022,B
2,1,7,18,easy,B,0.11902515,-0.37645558,B
2,1,18,19,easy,B,0.21235576,-0.35525312,B
2,1,9,20,easy,B,0.30068399,-0.44076697,B
2,2,11,1,easy,B,-0.41364948,0.39430129,B
2,2,9,2,easy,B,-0.31380098,0.43533535,B
2,2,20,3,easy,B,-0.08441219,0.35375378,B
2,2,4,4,easy,B,-7.7896e-4,0.37180447,A
2,2,10,5,easy,B,0.21275817,0.41239992,B
2,2,15,6,easy,B,0.11101703,0.15339593,B
2,2,8,7,easy,B,0.21573365,0.17165113,B
2,2,12,8,easy,B,-0.21996125,0.22198372,B
2,2,6,9,easy,B,-0.29496264,0.20056145,B
2,2,3,10,easy,B,-0.39940511,0.03371743,A
2,2,5,11,easy,B,9.8946e-4,-0.02230643,A
2,2,17,12,easy,B,0.2955921,-0.17740294,B
2,2,16,13,easy,B,0.21317962,-0.22463809,B
2,2,2,14,easy,B,-0.11662042,-0.22890428,A
2,2,1,15,easy,B,-0.20264696,-0.18442727,A
2,2,14,16,easy,B,-0.28325227,-0.23678933,B
2,2,13,17,easy,B,-0.39395727,-0.41117989,B
2,2,18,18,easy,B,-0.00624935,-0.38088752,B
2,2,19,19,easy,B,0.08427598,-0.36622311,B
2,2,7,20,easy,B,0.20002926,-0.44771717,B
2,3,20,1,easy,B,-0.39712025,0.36554992,B
2,3,1,2,easy,B,-0.30319124,0.35271647,A
2,3,13,3,easy,B,0.31027402,0.38468955,B
2,3,5,4,easy,B,-0.19092278,0.23698035,A
2,3,7,5,easy,B,-0.41041338,0.22928946,B
2,3,16,6,easy,B,-0.31978311,0.02456504,B
2,3,11,7,easy,B,0.11992936,0.00471545,B
2,3,6,8,easy,B,0.21981545,-0.02647234,B
2,3,19,9,easy,B,0.3199705,0.02525541,B
2,3,9,10,easy,B,0.19310758,-0.20245531,B
2,3,4,11,easy,B,-0.08260293,-0.19875665,A
2,3,18,12,easy,B,-0.18522683,-0.2020908,B
2,3,3,13,easy,B,-0.28711273,-0.22305564,A
2,3,8,14,easy,B,-0.30558333,-0.42986034,B
2,3,15,15,easy,B,-0.39744899,-0.42562764,B
2,3,2,16,easy,B,-0.0910352,-0.39072392,A
2,3,10,17,easy,B,0.00511281,-0.42795745,B
2,3,14,18,easy,B,0.11258382,-0.4136459,B
2,3,17,19,easy,B,0.20224608,-0.37290516,B
2,3,12,20,easy,B,0.29350833,-0.43179774,B
2,4,5,1,easy,B,-0.40389843,0.43298828,A
2,4,4,2,easy,B,0.20808167,0.38497462,A
2,4,3,3,easy,B,0.28421454,0.41495154,A
2,4,18,4,easy,B,0.21112018,0.20349623,B
2,4,1,5,easy,B,0.09649065,0.17401864,A
2,4,13,6,easy,B,-0.01461392,0.2305854,B
2,4,12,7,easy,B,-0.31628175,0.23183196,B
2,4,17,8,easy,B,-0.19321419,0.03592025,B
2,4,16,9,easy,B,-0.09328661,-0.03377872,B
2,4,20,10,easy,B,0.29476012,-0.0331171,B
2,4,6,11,easy,B,0.30180654,-0.23782356,B
2,4,7,12,easy,B,0.19579725,-0.20565455,B
2,4,8,13,easy,B,0.01673309,-0.18952924,B
2,4,11,14,easy,B,-0.18410571,-0.15322971,B
2,4,19,15,easy,B,-0.31728206,-0.18553229,B
2,4,9,16,easy,B,-0.38937061,-0.44236959,B
2,4,15,17,easy,B,-0.0098381,-0.44763906999999997,B
2,4,14,18,easy,B,0.08885146,-0.36467312,B
2,4,10,19,easy,B,0.30569007,-0.35727635,B
2,5,2,1,easy,B,0.19392981,0.38749622,A
2,5,11,2,easy,B,0.00665478,0.39770999,B
2,5,4,3,easy,B,-0.41847867,0.21674798,A
2,5,15,4,easy,B,-0.30643586,0.16349292,B
2,5,1,5,easy,B,-0.2095707,0.23165814,A
2,5,9,6,easy,B,-0.08782859,0.22398778,B
2,5,6,7,easy,B,-0.01903412,0.16559718,B
2,5,5,8,easy,B,0.08572455,0.02690086,A
2,5,13,9,easy,B,-0.21694003,-0.00504344,B
2,5,19,10,easy,B,-0.38400693,-0.04271548,B
2,5,8,11,easy,B,-0.29597286,0.00228194,B
2,5,12,12,easy,B,-0.38873839,-0.17693891,B
2,5,20,13,easy,B,-0.40258682,-0.35082746,B
2,5,7,14,easy,B,-0.2925774,-0.23122924,B
2,5,17,15,easy,B,-0.20276933,-0.35956073,B
2,5,14,16,easy,B,-0.19195538,-0.24476188,B
2,5,3,17,easy,B,0.01820934,-0.37289576,A
2,5,10,18,easy,B,0.10854522,-0.2163743,B
2,5,18,19,easy,B,0.21691518,-0.17038222,B
2,5,16,20,easy,B,0.28540877,-0.22888802,B
2,1,3,1,hard,A,0.01110865,0.43119914,A
2,1,1,2,hard,A,0.09870512,0.44030019,A
2,1,16,3,hard,A,-0.39240302,0.02348285,B
2,1,17,4,hard,A,-0.20183275,0.01350872,B
2,2,4,1,hard,A,-0.19782914,0.40003968,A
2,2,16,2,hard,A,-0.01193031,0.36023365,B
2,2,6,3,hard,A,0.1144557,0.37999195,A
2,2,8,4,hard,A,0.31960376,0.3679387,A
2,2,20,5,hard,A,0.0906243,0.19203551,B
2,2,11,6,hard,A,0.18195729,0.24991094,A
2,2,2,7,hard,A,-0.21053476,-0.01567688,A
2,2,10,8,hard,A,-0.31746351,-0.03108359,A
2,2,5,9,hard,A,0.11547533,0.01078923,A
2,2,17,10,hard,A,0.3128324,0.02706858,B
2,3,7,1,hard,A,-0.19530209,0.36316492,A
2,3,19,2,hard,A,-0.01244637,0.42190545,B
2,3,14,3,hard,A,0.10298723,0.44287223,A
2,3,8,4,hard,A,-0.41890552,0.15195473,A
2,3,5,5,hard,A,-0.20063968,0.17094671,A
2,3,3,6,hard,A,-0.11370687,0.1563648,A
2,3,13,7,hard,A,-0.10270371,0.01392693,A
2,3,6,8,hard,A,-0.20875034,0.02535071,A
2,3,11,9,hard,A,-0.31902378,0.01279945,A
2,3,18,10,hard,A,-0.38122837,-0.20721342,B
2,3,15,11,hard,A,-0.28550799,-0.2183825,A
2,3,20,12,hard,A,0.08965114,-0.20437707,B
2,4,5,1,hard,A,-0.39007853,0.39140178,A
2,4,4,2,hard,A,0.21457728,0.37969623,A
2,4,18,3,hard,A,0.19819732,0.17252859,B
2,4,1,4,hard,A,0.09394865,0.16551068,A
2,4,13,5,hard,A,0.00527097,0.16696615,A
2,4,12,6,hard,A,-0.29416169,0.20813907,A
2,4,17,7,hard,A,-0.20099465,-0.00584905,B
2,4,16,8,hard,A,-0.10935968,0.03587366,B
2,4,20,9,hard,A,0.29847553,0.03688926,B
2,4,6,10,hard,A,0.31999097,-0.20484376,A
2,4,7,11,hard,A,0.21649609,-0.24362858,A
2,4,8,12,hard,A,-0.00920387,-0.18733776,A
2,4,11,13,hard,A,-0.21513744,-0.19664144,A
2,4,19,14,hard,A,-0.31013573,-0.16448154,B
2,4,9,15,hard,A,-0.39954948,-0.35452646,A
2,4,14,16,hard,A,0.08823511,-0.43956582,A
2,4,15,17,hard,A,0.01463041,-0.42302191,A
2,4,10,18,hard,A,0.29993163,-0.44698414,A
2,5,12,1,hard,A,0.19649822,0.44446961,A
2,5,18,2,hard,A,0.09386686,0.43609857,B
2,5,14,3,hard,A,-0.08061975,0.39464486,A
2,5,2,4,hard,A,-0.41963701,0.38542311,A
2,5,8,5,hard,A,-0.31441155,0.17632013,A
2,5,17,6,hard,A,-0.11447262,0.20302341,B
2,5,19,7,hard,A,-0.08964612,0.01447495,B
2,5,15,8,hard,A,0.18279786,-0.15259003,A
2,5,7,9,hard,A,0.28312187,-0.16271882,A
2,5,16,10,hard,A,-0.01438742,-0.19419245,B
2,5,4,11,hard,A,-0.20954798,0.02166513,A
2,1,20,1,hard,AB,-0.40250294,0.43441736,B
2,1,1,2,hard,AB,-0.29843225,0.42269339,A
2,1,13,3,hard,AB,0.30195266,0.42767207,B
2,1,5,4,hard,AB,-0.19770332,0.24505828,A
2,1,7,5,hard,AB,-0.41015071,0.22694319,A
2,1,16,6,hard,AB,-0.31896248,-0.03148334,B
2,1,11,7,hard,AB,0.11844216,-0.04049253,B
2,1,6,8,hard,AB,0.19011647,-2.5914e-4,A
2,1,19,9,hard,AB,0.29225905,0.01679796,B
2,1,18,10,hard,AB,-0.21289648,-0.22911609,B
2,1,17,11,hard,AB,0.18912161,-0.36701627,B
2,1,10,12,hard,AB,-0.00832526,-0.38951103,A
2,1,14,13,hard,AB,0.10498056,-0.41054737,B
2,1,2,14,hard,AB,-0.09701031,-0.40737329,A
2,1,8,15,hard,AB,-0.2802256,-0.41839877,A
2,1,15,16,hard,AB,-0.38778113,-0.39717075,B
2,1,3,17,hard,AB,-0.30815401,-0.21592377,A
2,2,14,1,hard,AB,-0.30442575,0.42229744,B
2,2,9,2,hard,AB,-0.39295805,0.35841193,A
2,2,3,3,hard,AB,-0.2018252,0.39864287,A
2,2,2,4,hard,AB,-0.10725534,0.35829251,A
2,2,15,5,hard,AB,-0.0054944,0.43833573,B
2,2,4,6,hard,AB,0.10236253,0.35709493,A
2,2,11,7,hard,AB,0.28392551,0.38384056,B
2,2,13,8,hard,AB,-0.08750591,0.17927909,B
2,2,7,9,hard,AB,-0.38572712,0.20395418,A
2,2,8,10,hard,AB,0.11583527,-0.00475321,A
2,2,17,11,hard,AB,0.21244561,0.00383238,B
2,2,6,12,hard,AB,0.0804287,-0.16150287,A
2,2,12,13,hard,AB,0.21931983,-0.21456596,B
2,2,19,14,hard,AB,0.31367131,-0.16483345,B
2,2,20,15,hard,AB,-0.21569399,-0.18057267,B
2,2,1,16,hard,AB,-0.31922258,-0.22285508,A
2,2,18,17,hard,AB,-0.2057874,-0.36908594,B
2,2,16,18,hard,AB,-0.08991812,-0.44947336,B
2,2,5,19,hard,AB,0.1103313,-0.41788024,A
2,3,11,1,hard,AB,-0.39933772,0.40893331,B
2,3,2,2,hard,AB,-0.30928107,0.42559063,A
2,3,19,3,hard,AB,-0.19899341,0.36349757,B
2,3,1,4,hard,AB,0.11785409,0.390315,A
2,3,6,5,hard,AB,0.19763986,0.43388195,A
2,3,17,6,hard,AB,0.29924595,0.43287007,B
2,3,10,7,hard,AB,-0.00475745,0.18900488,A
2,3,18,8,hard,AB,-0.30571648,0.2029564,B
2,3,13,9,hard,AB,-0.31751,-0.03050642,B
2,3,15,10,hard,AB,-0.39598115,-0.16276508,B
2,3,4,11,hard,AB,-0.19907686,0.02697419,A
2,3,3,12,hard,AB,-0.10754467,0.03787306,A
2,3,12,13,hard,AB,-0.09110989,-0.18673542,B
2,3,14,14,hard,AB,0.08593263,-0.20951528,B
2,3,7,15,hard,AB,0.29078786,-0.23572008,A
2,3,16,16,hard,AB,-0.21116383,-0.3633296,B
2,4,7,1,hard,AB,-0.1999773,0.36167167,A
2,4,14,2,hard,AB,-0.00317254,0.43356937,B
2,4,6,3,hard,AB,0.10601656,0.41245406,A
2,4,19,4,hard,AB,0.30639476,0.24359902,B
2,4,17,5,hard,AB,0.19592098,0.24031046,B
2,4,10,6,hard,AB,0.09721054,0.16787927,A
2,4,9,7,hard,AB,-0.3014227,0.22453133,A
2,4,11,8,hard,AB,-0.083787,-0.00810613,B
2,4,18,9,hard,AB,0.11237697,0.04578659,B
2,4,4,10,hard,AB,-0.21433234,0.0063412,A
2,4,8,11,hard,AB,-0.10101167,-0.19174127,A
2,4,20,12,hard,AB,-0.28819803,-0.21664659,B
2,4,16,13,hard,AB,0.08777517,-0.23048264,B
2,4,12,14,hard,AB,-0.41359043,-0.24156921,B
2,4,2,15,hard,AB,-0.21590586,-0.40417019,A
2,4,1,16,hard,AB,-0.10080929,-0.40140261,A
2,4,15,17,hard,AB,0.00469958,-0.36378319,B
2,4,3,18,hard,AB,0.08387207,-0.38109781,A
2,4,5,19,hard,AB,0.28034563,-0.36628971,A
2,5,2,1,hard,AB,-0.38646864,0.40045271,A
2,5,14,2,hard,AB,-0.31639974,0.41930678,B
2,5,5,3,hard,AB,-0.11803566,0.4106513,A
2,5,11,4,hard,AB,0.10929197,0.42344852,B
2,5,1,5,hard,AB,0.18432439,0.35229468,A
2,5,16,6,hard,AB,0.29381546,0.4452306,B
2,5,3,7,hard,AB,0.28187527,0.19366233,A
2,5,10,8,hard,AB,0.11854843,0.19085211,A
2,5,18,9,hard,AB,-0.0932377,0.19162881,B
2,5,6,10,hard,AB,-0.40702144,0.1983179,A
2,5,13,11,hard,AB,-0.08123221,-1.1943e-4,B
2,5,19,12,hard,AB,-5.6825e-4,0.03070173,B
2,5,15,13,hard,AB,0.28755757,-0.20979626,B
2,5,20,14,hard,AB,0.09462692,-0.18019179,B
2,5,4,15,hard,AB,-0.11215903,-0.23054499,A
2,5,7,16,hard,AB,-0.31039681,-0.16026709,A
2,5,17,17,hard,AB,-0.38242806,-0.40438279,B
2,5,9,18,hard,AB,-0.08152776,-0.4354605,A
2,5,12,19,hard,AB,0.01907377,-0.37074327,B
2,2,18,1,hard,B,-0.3865056,0.44483526,B
2,2,1,2,hard,B,-0.09941121,0.22011197,A
2,2,7,3,hard,B,-0.11381711,0.42020717,B
2,2,5,4,hard,B,0.29440601,0.36333897,A
2,2,2,5,hard,B,0.29392249,0.2029634,A
2,2,15,6,hard,B,-0.31808162,-0.03301771,B
2,2,13,7,hard,B,-0.20688865,0.00646859,B
2,2,19,8,hard,B,0.10866252,-0.04203571,B
2,2,10,9,hard,B,0.20260143,0.00633579,B
2,2,16,10,hard,B,0.28078281,0.00235563,B
2,2,4,11,hard,B,0.29060719,-0.2405434,A
2,2,17,12,hard,B,-0.21280295,-0.17565461,B
2,2,6,13,hard,B,-0.28824359,-0.18018922,B
2,2,20,14,hard,B,-0.39178042,-0.17857876,B
2,2,3,15,hard,B,-0.40122711,-0.42009731,A
2,2,12,16,hard,B,-0.28027917,-0.44024593,B
2,2,9,17,hard,B,-0.09123339,-0.35870076,B
2,3,9,1,hard,B,-0.30730938,0.41318154,B
2,3,7,2,hard,B,-0.01790545,0.44890959,B
2,3,19,3,hard,B,0.10536998,0.39661179,B
2,3,12,4,hard,B,0.19570926,0.40529888,B
2,3,14,5,hard,B,0.31065086,0.35717943,B
2,3,16,6,hard,B,0.1902853,0.17841932,B
2,3,11,7,hard,B,0.01763344,0.15797106,B
2,3,2,8,hard,B,-0.39817576,0.21572912,A
2,3,5,9,hard,B,-0.10934911,0.0443143,A
2,3,17,10,hard,B,-0.21061369,-0.0224042,B
2,3,10,11,hard,B,-0.38330936,-0.03517842,B
2,3,13,12,hard,B,-0.38453487,-0.36891702,B
2,3,20,13,hard,B,-0.21880155,-0.35887252,B
2,3,6,14,hard,B,0.1985494,-0.38950368,B
2,3,8,15,hard,B,0.29432217,-0.42158197,B
2,3,15,16,hard,B,0.31306512,-0.19050797,B
2,3,18,17,hard,B,0.11511134,-0.17781221,B
2,3,1,18,hard,B,-0.09062305,-0.16669113,A
2,3,3,19,hard,B,0.18203355,-0.04800893,A
2,3,4,20,hard,B,0.30909932,0.02020907,A
2,4,8,1,hard,B,-0.39186024,0.41146051,B
2,4,7,2,hard,B,0.01006,0.36536926,B
2,4,6,3,hard,B,0.10918146,0.42165838,B
2,4,17,4,hard,B,0.31005995,0.36532116,B
2,4,12,5,hard,B,0.21182699,0.21093272,B
2,4,16,6,hard,B,0.08977505,0.24707594,B
2,4,2,7,hard,B,-0.0016249,0.16533705,A
2,4,1,8,hard,B,-0.30063797,0.1635285,A
